,2010_2014_percent_upzoned,2010_2018_percent_upzoned,2014_2018_percent_upzoned,d_2010_2014_resid_units,d_2010_2018_resid_units,d_2014_2018_resid_units,orig_percent_residential,orig_percent_mixed_development,orig_percent_subsidized_properties,2002_2010_percent_upzoned,d_2002_2010_resid_units,d_2010_2018_pop_density,d_2010_2018_resid_unit_density,d_2010_2018_per_capita_income,d_2010_2018_percent_non_hispanic_or_latino_white_alone,d_2010_2018_percent_non_hispanic_black_alone,d_2010_2018_percent_hispanic_any_race,d_2010_2018_percent_non_hispanic_asian_alone,d_2010_2018_percent_multi_family_units,d_2010_2018_percent_occupied_housing_units,d_2010_2018_median_gross_rent,d_2010_2018_median_home_value,d_2010_2018_percent_households_with_people_under_18,d_2010_2018_percent_of_households_in_same_house_year_ago,d_2010_2018_percent_bachelor_degree_or_higher,d_2010_2018_percent_car_commuters,d_2010_2018_percent_public_transport_commuters,d_2010_2018_percent_public_transport_trips_under_45_min,d_2010_2018_percent_car_trips_under_45_min,d_2010_2014_pop_density,d_2010_2014_resid_unit_density,d_2010_2014_per_capita_income,d_2010_2014_percent_non_hispanic_or_latino_white_alone,d_2010_2014_percent_non_hispanic_black_alone,d_2010_2014_percent_hispanic_any_race,d_2010_2014_percent_non_hispanic_asian_alone,d_2010_2014_percent_multi_family_units,d_2010_2014_percent_occupied_housing_units,d_2010_2014_median_gross_rent,d_2010_2014_median_home_value,d_2010_2014_percent_households_with_people_under_18,d_2010_2014_percent_of_households_in_same_house_year_ago,d_2010_2014_percent_bachelor_degree_or_higher,d_2010_2014_percent_car_commuters,d_2010_2014_percent_public_transport_commuters,d_2010_2014_percent_public_transport_trips_under_45_min,d_2010_2014_percent_car_trips_under_45_min,d_2014_2018_pop_density,d_2014_2018_resid_unit_density,d_2014_2018_per_capita_income,d_2014_2018_percent_non_hispanic_or_latino_white_alone,d_2014_2018_percent_non_hispanic_black_alone,d_2014_2018_percent_hispanic_any_race,d_2014_2018_percent_non_hispanic_asian_alone,d_2014_2018_percent_multi_family_units,d_2014_2018_percent_occupied_housing_units,d_2014_2018_median_gross_rent,d_2014_2018_median_home_value,d_2014_2018_percent_households_with_people_under_18,d_2014_2018_percent_of_households_in_same_house_year_ago,d_2014_2018_percent_bachelor_degree_or_higher,d_2014_2018_percent_car_commuters,d_2014_2018_percent_public_transport_commuters,d_2014_2018_percent_public_transport_trips_under_45_min,d_2014_2018_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
d_2010_2018_percent_car_commuters,-0.0028144528420730457,-0.014513878395185007,-0.011494491167333669,-0.011225167942939068,0.011092156335685527,0.03565362985563167,0.020986676502646243,-0.010023565124583425,-0.009203438552927814,-0.020025595367990225,-0.004834835241410014,-0.012873937923978326,-0.012710488084373145,-0.03176173366133916,-0.021888464985293028,0.04207260113950262,0.011010013052277091,0.019861458709058838,-0.06410565337044191,-0.005067338977261455,-0.04762198111585668,-0.03184115649184278,0.09558464339193079,0.042748221074793584,-0.031569170576617775,1.0,-0.7205458216994229,0.12085387347172952,-0.3460502961001737,0.0024406313716585646,0.004137275448398191,-0.011994426573076972,0.0042632101920142915,0.01377093114243787,-0.01057604619873883,0.0039008093761489196,-0.024309222148817373,0.019505329387588373,-0.014398688218713466,-0.009204523764204971,0.10595581830756895,0.05088691425408387,-0.020331657125207563,0.6279771993836673,-0.44771541526707426,0.04970966136943508,-0.2593595116437508,-0.01995900638398007,-0.02707354442040933,-0.030722541163563342,-0.024547329242807267,0.037538560875386956,0.011045777086902988,0.021450972771215736,-0.05234658651123152,-0.025938961862111486,-0.029079551246847697,-0.02456630852782435,0.01053824361492513,-0.0025951186132742747,-0.02175597416376071,0.5316257802968645,-0.36511454100821034,-0.012847077544336156,-0.15684568421963016,-0.02682033684356499,0.0015551431826825962,-0.007669557990918287,-0.018318067752397842,0.025875968463373714,0.019525985294027007,-0.00741288208881143,-0.023248133424660814,-0.0329581847522205,-0.02078391153559895,0.011291397881724306,-0.01228019871741132,-0.02010585650030187,-0.003393268985623725,-0.020047936819408054,-0.23959400060442151,0.21683283507692486,-0.08191320805047916,0.09831758925751187
d_2010_2018_percent_public_transport_commuters,0.03550725093450646,0.0496158668389188,0.01430714601244663,-0.0017520710031888864,0.026364890402590904,0.024441369963016067,-0.05089261633241205,-0.0001091530300369325,0.027835045026667015,0.03532125886116093,-0.014225664413023306,-0.015576047797824606,0.020718342861330667,0.001641153526833241,0.004994982458894094,-0.0008775527077637357,-0.028002415691995554,-0.018253862694378918,0.0923927605146037,0.007807734509650748,0.03801152013876489,-0.01821610145940935,-0.11143474452190308,-0.029048319101597397,0.013987604909365247,-0.7205458216994229,1.0,-0.15360009489532175,0.2006232505185631,-0.006476436406678464,-0.013584988555267111,-0.011081023459463638,-0.06494519436574694,-0.015128805433505315,0.015119423598949973,0.007906861414734722,0.05630616448651983,0.011330344777164731,0.008740131433498693,-0.019716138024875884,-0.07301572884351301,-0.0562595507983268,-0.004861913892361551,-0.45417276374330817,0.6205458750306582,-0.0038522180393866143,0.13649103737526377,-0.013588332755628964,0.05255769320501963,0.012268250998229632,0.07170376650060895,0.015651186302382464,-0.028054296909895457,-0.032338418788586024,0.053739785125627645,-0.0017521250728202943,0.00593017446721938,-0.004420184907209656,-0.06580153087529039,0.026561548968044604,0.025261946274353807,-0.38122534302790506,0.5076094141416189,-0.04905965654267261,0.08635375125248079,0.007033616244946743,-0.04380497325986209,0.0286869155655164,0.09081385847423395,-0.05366205469915231,-0.006062654482745935,0.003943803264630948,0.0067913437683832165,0.015564461211492088,-0.004172653852889651,-0.034010473939659135,-0.04118062954382495,0.03827780020447557,-0.0046631944512340135,-0.007329657970261473,0.16983167917175546,-0.2993417546085732,0.0958673207953448,-0.046558446775806006
d_2010_2018_percent_public_transport_trips_under_45_min,0.0017802808935786481,0.005923092861632174,0.0059032433619613115,0.0007589898432378029,-0.03558058341777802,-0.03067680973653546,0.0823712578548533,0.002863036892449888,0.006757985679372355,-0.05940691451244229,0.013339679393532625,-0.05654146157359589,-0.0849806303297292,-0.18587316982143962,0.08967902306408872,-0.0014450795707693165,0.03260063967425277,-0.0799692599925483,-0.19595671376890256,0.016271831734348322,-0.21113054758129682,0.05986016182958893,-0.013078774345811265,0.030897615993500688,-0.11468905941105167,0.12085387347172952,-0.15360009489532175,1.0,-0.09056585256318814,-0.037981288961124106,-0.06347722421745633,-0.2337364392542646,0.040758449205143606,-0.017564785106285032,0.03526382042103452,-0.07975919532696797,-0.1612789733838543,-0.037453573839033735,-0.02116297827870892,-0.1719414653081511,0.01259957005680723,-0.006012564078590285,-0.1556424283230411,0.1377834019721467,-0.147862881646856,0.47350394308630706,-0.07729937528878877,-0.033116444684047085,-0.06873133214681393,-0.029792449994857532,0.04129445992561656,0.01763684679091036,0.0324859017159097,-0.015736884598425226,-0.07058025384240985,0.05716968452854387,-0.05970308799652856,0.02857292021104955,-0.03018838171469067,0.04705244314769748,0.015643533689979318,-0.002797326844116084,-0.02072044045667317,-0.21692592349393083,-0.11070762107899357,0.03906450929954005,-0.028650332092411725,0.01919096329628034,0.010210983405336474,-0.0009719071306706121,-0.026534170117063778,0.03627031790419891,0.028459541312202262,0.014870206949103138,0.05541464386816222,-0.012546761357719247,0.040100451562856146,0.0649853752592117,0.08150804687265743,-0.0010798017463691933,-0.016238369020418093,0.060402890201243314,-0.8691170223975917,-0.007636497866380963
d_2010_2018_percent_car_trips_under_45_min,-0.01177101623854035,0.01666901041549862,0.09757151972162711,-0.006190086740925472,-0.012584615019806214,-0.013084584724837017,0.04944098359071782,-0.014532900703696824,0.027952496232695676,-0.0019627987718854882,0.005418177250046951,-0.09099864325568793,-0.08093018413228555,-0.03152767063657964,-0.007265463990474703,0.02205009438071991,0.02009953070048173,0.0007375382285164611,0.00609684690818001,-0.06477531243817478,0.010250167255132296,0.0018521347491012915,-0.044222919073115007,-0.031454271268717054,0.059916972639256466,-0.3460502961001737,0.2006232505185631,-0.09056585256318814,1.0,-0.04927399139488944,-0.06359853550831518,-0.06057861752213968,-0.019600802185590932,0.019977407291445433,-0.0028536041384208495,-0.015599527592183554,0.026723993361842592,-0.011165832866432817,-0.08564437739233088,-0.039333551035355366,-0.0476267335893718,-0.010957264798299234,0.04830859356255387,-0.24713091372672863,0.1521998307443193,-0.08451945354097905,0.7151724346966585,-0.06379777080531818,-0.056849673186516715,0.01174569888438622,0.013367726742802873,0.0060396732274115485,0.020109356526356384,0.01809549545386776,-0.021736744350438902,-0.06840639817405157,0.07267781063595027,0.02847164454178808,-0.005359627981398698,-0.028603448251270546,0.027578291072174865,-0.1489146795950106,0.07422459221533743,-0.02437796755517984,0.515363669446797,0.036986019924764135,0.013244284590604513,-0.011154818423418427,-0.00203023564959048,0.013411446793167456,-0.02219553893336988,0.002658090181408544,0.040569126352231304,-0.019116316353729495,0.0788189313418739,0.04221087624796811,0.04066658498367562,-0.015036744271399598,0.009894378760608856,0.009271251782103378,0.11878467802363347,-0.1104582504438001,0.13374551978112675,-0.6489003787004068
d_2010_2014_pop_density,0.025779383122370887,0.005537431179297117,-0.046903920232383496,0.0033638806804664858,0.04671054828971178,0.01819482329295172,-0.021762881041224084,0.04177983200726636,0.01424967421425557,0.049137555884182435,0.058404653453287415,0.6827474077878054,0.3565983766179143,-0.02303374592773023,-0.049368118037020736,-0.04823048793100811,0.061444962044781434,0.025905367761404948,0.0039736462349587226,0.19334442392722329,0.09830591253517157,0.08074636504386343,0.14886300185044518,-0.06431759599553981,0.01587916138141351,0.0024406313716585646,-0.006476436406678464,-0.037981288961124106,-0.04927399139488944,1.0,0.4464243877569989,-0.04318905475778831,-0.047071474665143886,-0.0660017639300237,0.05001092586838314,0.04281395732714224,-0.02122175766272149,0.3013184967070278,0.08667812465008837,0.043018631137126444,0.29336547524061024,-0.043741863106186926,-0.022852311455015158,0.00553368531116999,-0.005997271572195616,-0.015699710491028265,-0.11832153594674623,-0.20633722585072467,0.06692872233382484,0.009627258808799463,0.0016440806335525045,0.011756930041933178,0.062168031828922235,-0.014768618731765744,0.022337110678156642,-0.08911056519728425,0.03080957118718705,0.022914928918157884,-0.11631022907947047,-0.03249615759124687,0.05023319645977375,-0.0026593761377337564,-0.0018121492816198551,0.005764721461146845,0.026215966430995163,-0.04545393168171079,-0.013222254891030918,0.006540149298494536,0.028126515778042326,-0.008713475975829629,-0.03454412183277384,0.006503038652796571,0.019939723780681585,0.08539197610570629,-0.17696767500093574,-0.04775785830178979,0.006580692219849477,-0.04983454727588905,-0.06495563730825127,0.014441087326229219,-0.08560124924323126,0.08272961114481661,0.01319792414245294,0.06546263789668605
d_2010_2014_resid_unit_density,0.008381305692507744,0.023341540037787534,0.058730221244267265,-0.021438102026704008,0.11801355787058349,0.14169655159060623,-0.15801222009013635,0.0641012981894573,0.08020162153767965,0.09087038213657235,0.07213000788796015,0.4171624826174752,0.823415414056315,0.16671732834232708,-0.016322888610680934,-0.008880477893448141,0.036611451148061025,0.016627748743321465,0.04364242101264155,0.02881572101604968,0.1579493719214585,0.09268784443693506,0.0013698212203103915,0.0032632240995141095,0.09796560728968075,0.004137275448398191,-0.013584988555267111,-0.06347722421745633,-0.06359853550831518,0.4464243877569989,1.0,0.2015122766511388,-0.03487549900096033,-0.03567022407748883,-0.01679438559124074,0.017656576330369208,0.03584858851944987,-0.0006553986011402071,0.042263215088106196,0.05408442521153697,0.0011595978917668438,-0.01023966188420036,0.07635853630080582,0.0024561779874008004,-0.01720289829078818,-0.03175135331030894,-0.07167291810438282,0.05836666190109583,0.19251116551229228,0.0371203086043332,0.019336876165793684,0.027720875581628408,0.037479757773447996,0.0025416521062795352,0.011624617492423675,0.037256004082843734,0.04739179910535053,0.06543240997677638,0.0003656068418645781,0.0139138977275005,0.04763705673252764,0.002618897311765028,0.002437553846934144,0.015691579749508647,-0.028794596662275698,-0.060006832375871615,0.038935975274378844,-0.028869330994514327,0.03610715176188951,-0.028753010588972224,-0.07209924276678577,0.06446294179106243,-0.049242776183459534,0.10636749803071652,-0.10374160965335687,-0.04014501184259671,0.028480178237003745,-0.0564103397426437,-0.14028705883053094,0.06752426142747094,-0.1238668034333522,0.08392091000870378,0.04643792517198876,0.0949468426273101
d_2010_2014_per_capita_income,0.029031395935191738,0.018891409594105305,-0.014586845125358142,0.012980654564093754,0.10572428994971474,0.09552598002713078,-0.2204748448346822,0.1369450260119584,0.01325085400017038,0.15854036318219752,-0.031128423889776876,0.00638271318928314,0.20145373472119715,0.6519987505988581,0.03614658838329486,-0.014870712052818855,-0.025130571382601937,0.003557526223909089,0.030030732469884955,0.00018970586109168258,0.26020631822353985,0.19167392389996285,-0.03606145775369273,-0.03141388433847281,0.2518027018359622,-0.011994426573076972,-0.011081023459463638,-0.2337364392542646,-0.06057861752213968,-0.04318905475778831,0.2015122766511388,1.0,0.06239337751557732,-0.00282863187223492,-0.08516196717261518,0.008138206745789732,0.01986150672979805,0.05967218136137213,0.1122527725684268,0.16244699950729616,-0.1333777702121984,-0.05207959522903772,0.3072464068940795,0.011945214238842495,-0.04639641030444605,0.006055889228505337,-0.06073289884919428,0.05692276916429429,0.10011220948511924,-0.04636071518618048,-0.0417159576434742,-0.020343986107471717,-0.024844846787217205,0.019211297119001314,0.017590941205541968,-0.03988490760073609,0.12177912571489005,0.1055838031108372,0.09695999945283958,0.018447622434858302,0.015173101951302474,-0.027629877842257258,0.04067070326150117,-0.07968105427304169,-0.030014601066616325,-0.002068074500901967,0.1470563026432383,-0.0926152005668301,-0.05991829260062609,-0.028791285780838623,0.027550936604771224,0.145113977720238,0.055830818884128414,0.11158432837828151,-0.23176267206477635,0.08056227214840812,0.15119652172366133,-0.17698097242031308,-0.11907406307426494,0.18392794537886178,-0.18034055139047286,0.03133897376629027,0.2588774690123326,0.21152695343798555
d_2010_2014_percent_non_hispanic_or_latino_white_alone,0.03027651662271776,0.00546878304786767,-0.055193069446227074,0.01136064013542701,0.0058641991394221245,0.0041737787990705115,0.03210354095003918,0.016501006997493437,-0.010047241299499916,0.0886035626183718,-0.005760048859849413,0.0355258119571544,0.020877870186011428,0.12189975049185701,0.4946922081101498,-0.28959692202323845,-0.026805945207437423,-0.1670947905244826,-0.09224742566306118,0.07864903894540888,0.0794796958074146,0.14365084590680152,0.021860329602836712,-0.03181009344585356,0.16426672850828314,0.0042632101920142915,-0.06494519436574694,0.040758449205143606,-0.019600802185590932,-0.047071474665143886,-0.03487549900096033,0.06239337751557732,1.0,-0.22234066910073974,-0.06482535074910613,-0.2625345837521233,-0.008995471521382676,-0.030160287435173006,0.02206434647846819,0.096672110683663,-0.031522217570526326,-0.014829911084004005,0.13281519300894104,0.05633564849240542,-0.07697605981363208,0.046968937442006746,0.02565857224204913,0.10028220494100508,0.07905768341829526,0.0937493717961929,-0.5887014297190487,-0.10748872233457483,-0.026586597144334076,0.031748335652312415,-0.10949480233751067,0.06368261544213107,0.05281071839980792,0.07034000891980828,0.059968299431263014,-0.019595324600084032,0.06046040636781342,-0.054977491638420195,0.00936549322611844,-0.031262464699140576,-0.017054504719672264,-0.03583648097169325,-0.23828566565750103,0.35633229547560286,-0.4906442334716496,-0.05423255800582151,0.08436973747997983,0.14376188441107962,0.04205964696102287,-0.09421597248953235,-0.08156020779381318,0.03882354088610024,0.0756280075482247,-0.13177829840069838,0.01187233192563093,0.14999250417908755,0.016631408392993246,-0.03460810486004423,-0.02600852936762141,0.029755148923246266
d_2010_2014_percent_non_hispanic_black_alone,-0.0980726940999787,-0.08646371694774921,0.025287679187494007,-0.032654854913277104,-0.02539057923745327,0.025334606561036466,0.07758845155227827,-0.027663076020525014,-0.07845398132674104,-0.11233636355665497,-0.03612453997121419,-0.08421964840174594,-0.0891005464196329,0.01751497809333465,-0.30759551468547913,0.6419867721924923,-0.07192754823265096,-0.01371641582853198,0.05502853060965336,-0.11882292384510339,0.026336296153438042,-0.059586300487868886,0.08367734922003618,-0.05860756691870499,-0.11042866729762135,0.01377093114243787,-0.015128805433505315,-0.017564785106285032,0.019977407291445433,-0.0660017639300237,-0.03567022407748883,-0.00282863187223492,-0.22234066910073974,1.0,-0.3068736321448907,-0.11563051813386842,0.035000989526368584,-0.08670387233595354,0.004754311655983182,-0.03171274135880723,0.027297245880402072,-0.04456490037175025,-0.06665575726268308,0.012597833384964303,0.006263595409705184,0.004762375977130282,0.006413722524847254,-0.038796017613297894,-0.11012582070592515,0.021607653291190913,-0.03725057542127431,-0.2729207270070664,-0.0708857223658249,0.0861486513088589,0.0312088556261568,-0.08584078433413506,0.023741706155276657,-0.04242293683420505,0.07786513162405624,-0.021457166844949006,-0.08200734799272505,0.0030603474906015773,-0.025491318194440105,-0.016805260769083515,0.014030733384372237,-0.09481137324727115,0.3288784302745882,-0.35880533523308566,-0.10373733286322642,0.17578270922047975,0.15782438581010957,0.15440535058270427,-0.05749107951488755,-0.11378257865479156,0.068967285981248,0.21126041846357813,0.11042048086207898,-0.12388130567950581,0.04854858620363183,0.19241746014713368,0.13825019854169146,-0.21177015886454845,0.011544833431159309,-0.07841901309724358
d_2010_2014_percent_hispanic_any_race,-0.0018391405837380652,-0.025304351516631962,-0.07767340850404265,0.031649407422835396,0.0021158435779217596,-0.04734133689560442,0.06348957743647549,-0.05932555281806443,-0.04720464194536028,-0.02352131374429707,-0.009350646846759418,0.015809234005277156,-0.040048550536673,-0.061716588580717394,-0.014965547145888861,-0.1111704197811798,0.020189050214999525,-0.20596904677265737,-0.0061497247851668374,0.017630752917239045,-0.03821435760977463,-0.092156912044341,0.07372618196541547,-0.022952567439975924,-0.11538263617295048,-0.01057604619873883,0.015119423598949973,0.03526382042103452,-0.0028536041384208495,0.05001092586838314,-0.01679438559124074,-0.08516196717261518,-0.06482535074910613,-0.3068736321448907,1.0,-0.27685124280440015,0.025019107953048222,0.00705930694884414,0.0352015898645857,-0.07152131439254585,0.13125820250885809,-0.0010184025745575843,-0.16595595710312364,-0.029512636897858668,0.015797498323025943,-0.004316693020529644,0.026249414073231513,-0.03486102621959241,-0.048560951596368446,-0.00561260792415474,0.058852738051716626,0.19470926943247638,0.016780582502742815,0.048754974826745935,-0.03556733570378788,0.0031461527956371926,-0.04756470515840418,-0.03346722111020419,-0.044560043961296945,-0.0276958479986562,0.032816245199197853,0.014870282309122162,0.0069198608425257565,0.028890065964016783,0.02776267930895176,-0.017781687027865742,0.0021288662969759305,0.04167516328382245,-0.21493910123125473,0.04028065529299494,0.06823169322791063,0.011855622440079348,-0.004360431045032941,-0.022530951144892092,0.024277734765386062,-0.0627482244055691,-0.032382826646363945,-0.04677221828556097,0.005982616645252073,0.014949059620162335,0.05261874780810345,-0.0322545484746137,-0.054127967595328744,-0.06544083911620478
d_2010_2014_percent_non_hispanic_asian_alone,-0.01816190555492998,-0.01633521200290338,0.009701926879556042,-0.031746023642275384,-0.0031954026439290875,0.011335493753735116,0.04451583975923341,-0.02400295413326231,-0.017931143404547243,-0.025212314211181953,0.00674078631045172,0.02435233002519549,-0.001777998262787649,-0.008452524527883918,-0.2862641485503734,-0.07008598434953345,-0.03128314760826487,0.6622541790721723,-0.009842177426668663,-0.036794818286059766,0.01299583776292271,0.042425794223196256,0.04327779007492112,0.006094951343223491,-0.024345273472521838,0.0039008093761489196,0.007906861414734722,-0.07975919532696797,-0.015599527592183554,0.04281395732714224,0.017656576330369208,0.008138206745789732,-0.2625345837521233,-0.11563051813386842,-0.27685124280440015,1.0,-0.02780949542901706,0.12402531061325753,-0.032490307168000845,0.061364814106972435,0.012959586111659685,-0.0229870614153562,0.04568572519987799,0.005386290375252047,0.015580446717488776,-0.06182140198481653,-0.06087917386719314,-0.015363706901572833,-0.024822856530369093,0.0008804668894123649,-0.02915870613218794,0.014123345913373117,-0.030341128529416884,-0.24005169376777058,0.021003310867860284,-0.02231315545875841,0.036797495285988684,0.03311938444662224,0.0419805977738131,0.02048994061026517,-0.06601292325885276,-0.001159216079201661,-0.007860622328978347,0.041184961156538094,0.0451037815061355,-0.03920432968687603,0.09542096692497352,-0.03933849137240969,0.004533748276139509,-0.11293360896935092,0.07688239967359414,0.007318693219955863,-0.02841512391628398,-0.055800202198223896,0.01074979490740608,0.01827234032045236,0.007055390632049494,-0.007651768433490346,0.0348461738034958,0.015240191860828655,0.04820432454383868,-0.06154955992542549,0.08938575189856109,-0.01199395588063734
d_2010_2014_percent_multi_family_units,0.010031952959309169,0.00948491558712358,0.006154861187100791,0.006053967180746021,0.042258534686263456,0.02926380248777023,-0.020218171432817303,-0.012568547222525855,0.007855619253777549,0.013609275991582629,-0.032879338927635705,0.01000593075866613,0.05511502614349116,0.05002549669632723,0.02477075858113361,0.030346412140596017,-0.027856763813356947,-0.023316458171446043,0.6527453124274097,-0.036804535371638004,0.06004129661457451,-0.021494705258399346,-0.018320557495643115,-0.05756591174700558,-0.020519079640251292,-0.024309222148817373,0.05630616448651983,-0.1612789733838543,0.026723993361842592,-0.02122175766272149,0.03584858851944987,0.01986150672979805,-0.008995471521382676,0.035000989526368584,0.025019107953048222,-0.02780949542901706,1.0,-0.0032432935608212657,-0.057283446116450025,-0.007739946180504176,0.001620489330831839,-0.08175873719161154,-0.09674809631905187,-0.06461032267699522,0.07266375708631474,-0.029660332976641005,0.0788654860185115,0.037138361498589095,0.051137386252377376,0.050013538553465776,0.030055360518341605,-0.0003795051466148411,-0.027943792178849267,0.003121143943624753,-0.2724056775295401,-0.04248054689008264,0.06180755102488659,-0.012258851197688556,-0.021447406703664424,0.0237648586469837,0.08458169932949405,0.03617294481842158,-0.002981588757734275,-0.009694248297358697,-0.03988846776484436,-0.014650309939415608,-0.0694709325928799,0.05780037090930216,0.014326099585809842,-0.027317765818324992,0.027311800565865154,-0.021120974125191903,-0.02384184898401764,-0.17850659452926854,-0.02533421730704825,0.009525106013412742,-0.032249734414938384,0.04339407228106104,0.01104322200076333,0.008996172824807299,0.004518613307753719,-0.003022780877111487,0.11670202119083253,0.013855046001020511
d_2010_2014_percent_occupied_housing_units,0.031219383088755662,0.011098844707318293,-0.04442198944417048,-0.005511858444014553,0.03209467026144152,0.01875124901957169,0.011461459084016681,0.010230715929590994,0.03586238624474547,0.027062427933986617,0.033277285626553944,0.20198530579976967,0.028847517253854073,0.0033822494442820807,0.02928082364515972,-0.04148847069471953,0.031077680967224675,-0.042203689811907794,0.04757312591633088,0.6211033031943495,0.023070150369733415,0.05245520217883267,-0.04916707562179728,-0.03146586615882508,0.0067843966205068515,0.019505329387588373,0.011330344777164731,-0.037453573839033735,-0.011165832866432817,0.3013184967070278,-0.0006553986011402071,0.05967218136137213,-0.030160287435173006,-0.08670387233595354,0.00705930694884414,0.12402531061325753,-0.0032432935608212657,1.0,-0.024649823074837752,0.00855575890865515,0.0036862720964163757,-0.007969505141609802,0.02553200991143354,0.04219658532701731,-0.004792927692699921,0.019284209506774383,-0.09958273043043334,-0.06711513868962377,0.050685621528513816,-0.030578321585098555,-0.007602509115427322,0.014437412177597671,0.03105644363800987,-0.029329547555830667,0.0638203847062626,-0.23951406911725118,0.012892825856053827,0.0104797773889864,-0.06285166317227958,-0.04476239123703161,0.01124444890460317,-0.023428596538593905,0.01950212706585646,-0.03202007957309797,0.0418883430380541,-0.01789887374062081,-0.04621189641638979,0.06858990428287962,0.02455477063819226,-0.09048394191265074,-0.06806440888131217,-0.021786109165599626,0.0066803726221406606,-0.006625673974585809,-0.4890506070421571,-0.03334980383682454,-0.006658753743303033,0.08398062766179896,0.03410615408791396,-0.019212878323506544,-0.013769406483977776,0.00033308100444666866,0.023582233645644577,0.02951927232468821
d_2010_2014_median_gross_rent,0.026549008547244325,0.015537117735676207,-0.005641022196311319,-0.04083921800657849,0.01622844844503947,0.0733085963592045,-0.03229490889873519,0.07068158652616498,-0.04020307860173441,0.02516272315331474,-0.004578663471402068,0.05295740527924543,0.044153245547034814,0.17644011681286176,0.018396060074196204,-0.025144232525990094,-0.024458072725784052,-0.019760861390685634,-0.03724156630875428,-0.012874498749076164,0.557035156031153,0.09935357488605145,0.08268037209214768,-0.057434441798825724,0.12178627763167317,-0.014398688218713466,0.008740131433498693,-0.02116297827870892,-0.08564437739233088,0.08667812465008837,0.042263215088106196,0.1122527725684268,0.02206434647846819,0.004754311655983182,0.0352015898645857,-0.032490307168000845,-0.057283446116450025,-0.024649823074837752,1.0,0.0631531827892542,0.09384194113114648,-0.05817063681740391,0.12389658825752001,-0.0319499330852674,-0.00557453666964897,-0.0788130679019203,-0.027294902110022588,-0.02593471523657686,0.022150869925058454,0.13479528872223395,-0.005816752551990699,-0.036983940419041975,-0.024578817603041512,0.009726966772350997,0.01476226144185147,0.008607995923320906,-0.16979399140499937,0.0817941444283492,0.005206901089048122,-0.009138762890008617,0.03638892828141996,0.01660107270488691,0.016314682637368055,0.04189871540735958,-0.04039580454781913,0.016211760057694972,0.07274274031934314,-0.041922160975833074,-0.05534221861406986,-0.0021081208161070385,0.0351544366011773,0.1303841811444946,0.05731411103227704,0.10022268912752286,-0.039408350127737246,-0.17420835571466875,0.07161346035709043,-0.1802166757841508,-0.07657916212614797,0.16159642726296658,-0.10738273809765184,0.06891333657324618,0.07854618061907401,0.09704718713279616
d_2010_2014_median_home_value,-0.002493847664663892,-0.014297879650022915,-0.04829200378805374,-0.008026471022145142,0.07015568374704524,0.06536960027547077,-0.12060709560571452,0.0825673472688568,0.005276266759601803,0.049489219482960686,0.07499245572204785,0.07260905907982508,0.06615459990844803,0.16286530774763194,0.019660754826244565,-0.06677615835960173,-0.0156236615739421,0.06067904529904939,0.016528455219066526,-0.021852998052545487,0.15440795125225426,0.5686323145656812,0.061728963653932684,-0.09648995342322725,0.06954710992300979,-0.009204523764204971,-0.019716138024875884,-0.1719414653081511,-0.039333551035355366,0.043018631137126444,0.05408442521153697,0.16244699950729616,0.096672110683663,-0.03171274135880723,-0.07152131439254585,0.061364814106972435,-0.007739946180504176,0.00855575890865515,0.0631531827892542,1.0,0.021476080824959574,-0.06124631436073624,0.07227737219667779,0.008314293559753242,-0.03730999186016037,-0.1969988780726976,-0.08792784047963982,0.046594459483208436,0.05043443246328354,0.06481097619369358,-0.07847882422958166,-0.05011531128384173,-0.015383220341308079,0.010718103296235999,0.02336723136208926,-0.03903394535675887,0.06447252027162362,-0.08409199446676675,0.0503357588211055,-0.062484101628165485,0.011261571707879506,-0.018317397002855222,0.015544535940182345,-0.01241070021675438,0.00400491285030405,-0.02449796048283724,0.07307101582140339,-0.0391747744069258,-0.09692144136205624,0.03525565416824113,0.03664552447905684,0.08685569448243692,0.011936065036686316,0.08134122444616858,-0.10162929273786443,0.026151363254043578,-0.1997726721120031,-0.140457806163879,0.011184830172253982,0.14206460735210366,-0.09896259979506164,0.0549130754760149,0.20170322649685896,0.17182988974320088
