,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,2011_2016_percent_upzoned,2011_2019_percent_upzoned,2016_2019_percent_upzoned,2011_2016_average_years_since_upzoning,2011_2019_average_years_since_upzoning,2016_2019_average_years_since_upzoning,d_2011_2016_resid_units,d_2011_2019_resid_units,d_2016_2019_resid_units,orig_percent_residential,orig_percent_limited_height,orig_percent_mixed_development,orig_percent_subsidized_properties,d_2011_2019_pop_density,d_2011_2019_resid_unit_density,d_2011_2019_per_capita_income,d_2011_2019_percent_non_hispanic_or_latino_white_alone,d_2011_2019_percent_non_hispanic_black_alone,d_2011_2019_percent_hispanic_any_race,d_2011_2019_percent_non_hispanic_asian_alone,d_2011_2019_percent_multi_family_units,d_2011_2019_percent_occupied_housing_units,d_2011_2019_median_gross_rent,d_2011_2019_median_home_value,d_2011_2019_percent_households_with_people_under_18,d_2011_2019_percent_of_households_in_same_house_year_ago,d_2011_2019_percent_bachelor_degree_or_higher,d_2011_2019_percent_car_commuters,d_2011_2019_percent_public_transport_commuters,d_2011_2019_percent_public_transport_trips_under_45_min,d_2011_2019_percent_car_trips_under_45_min,d_2011_2016_pop_density,d_2011_2016_resid_unit_density,d_2011_2016_per_capita_income,d_2011_2016_percent_non_hispanic_or_latino_white_alone,d_2011_2016_percent_non_hispanic_black_alone,d_2011_2016_percent_hispanic_any_race,d_2011_2016_percent_non_hispanic_asian_alone,d_2011_2016_percent_multi_family_units,d_2011_2016_percent_occupied_housing_units,d_2011_2016_median_gross_rent,d_2011_2016_median_home_value,d_2011_2016_percent_households_with_people_under_18,d_2011_2016_percent_of_households_in_same_house_year_ago,d_2011_2016_percent_bachelor_degree_or_higher,d_2011_2016_percent_car_commuters,d_2011_2016_percent_public_transport_commuters,d_2011_2016_percent_public_transport_trips_under_45_min,d_2011_2016_percent_car_trips_under_45_min,d_2016_2019_pop_density,d_2016_2019_resid_unit_density,d_2016_2019_per_capita_income,d_2016_2019_percent_non_hispanic_or_latino_white_alone,d_2016_2019_percent_non_hispanic_black_alone,d_2016_2019_percent_hispanic_any_race,d_2016_2019_percent_non_hispanic_asian_alone,d_2016_2019_percent_multi_family_units,d_2016_2019_percent_occupied_housing_units,d_2016_2019_median_gross_rent,d_2016_2019_median_home_value,d_2016_2019_percent_households_with_people_under_18,d_2016_2019_percent_of_households_in_same_house_year_ago,d_2016_2019_percent_bachelor_degree_or_higher,d_2016_2019_percent_car_commuters,d_2016_2019_percent_public_transport_commuters,d_2016_2019_percent_public_transport_trips_under_45_min,d_2016_2019_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
d_2011_2019_percent_multi_family_units,-0.03589814938657161,-0.03589814938657161,-0.03589814938657161,-0.03589814938657161,0.023024197816592335,0.021295452316038115,0.0036124366123072484,0.0481739188691576,0.0552951767924563,-0.016639051330145094,0.030546420579770923,0.028270123962349448,0.020662966040737543,-0.08463877646347574,-0.0005563302363739426,0.017553845221560643,0.014493889969688731,-0.012890981713731124,0.060194737719302026,0.025059659518797028,-0.03467183779238146,-0.02142371331514257,-0.030573885790970524,0.017321876701285203,1.0,-0.04252965831885405,0.003410467303387881,-0.0056814079007041435,-0.07978588397966391,-0.0521305338781058,0.009026506856096265,-0.04026642673323233,0.05375120014888253,0.06587632282159588,-0.010608359183323618,-0.007217951436810184,0.045382124829431575,0.04384641906442542,-0.03645920387733671,-0.0069535589920148915,-0.06776178932638235,0.03894837233753535,0.7222096951418584,0.004704303501026397,0.04918470119028844,0.018205137511581822,-0.08091475436390576,-0.043035028553056416,-0.11791763196826452,-0.09617225224519196,0.05417573306551474,-0.008486684076011893,-0.021098291437075156,-0.009355316836896933,0.050717049356987336,0.022779008285135613,-1.3660803942623402e-05,-0.02549955028540866,0.047769049963069236,-0.029990709182326422,0.4036270012329856,-0.07166650586027622,-0.042059620359537635,-0.010758626228042207,-0.010540308837565423,-0.014404648048281801,0.17887249101865627,0.07207293660783227,0.0021976603075904177,0.18638054333621912,0.01844603977264632,0.00010871891108936431,-0.009592990354165859,0.03198846206488112,0.04542499837464537,-0.054940016028678484,-0.036252788333596256,-0.022606433258834255,-0.008413009531858617,-0.11019754026037379,-0.1363224877561883,-0.02192846388540605,-0.029653623840481855,0.06017055247206006,0.007185881327139334,0.02980360165611114,-0.017881501798851136,0.01827107242718444,0.05262765884374323,0.05247670966399776
d_2011_2019_percent_occupied_housing_units,0.06660171046352507,0.06660171046352507,0.06660171046352507,0.06660171046352507,0.018387366843894252,0.01909157987940961,-0.007614760058059499,0.11132463463343584,0.09008165218007794,0.0939369422428288,-0.042890486267163276,-0.044190181215178696,-0.030151023629718044,-0.017766320164448384,-0.01388741504571027,-0.011199346498935133,0.04881118813862595,0.35846816728874464,0.03800761432470797,-0.03941300302719593,0.07312403749182171,-0.13661348055519057,-0.015450110749896379,-0.02570230557376715,-0.04252965831885405,1.0,-0.033010820751878694,0.023669469246278694,-0.05768968363495975,0.022945375641098987,0.019237477070208786,-0.0068275524665896556,0.00047461867254661015,-0.09177913588960672,-0.09767633055221135,0.26062508660293565,0.029930549828961914,-0.03993863441562889,0.061957369173547015,-0.14292834897321166,-0.010089054932627545,-0.02038110067877209,0.007779040615486248,0.7491411964692926,-0.03791446007540459,-0.0065537014648248985,-0.03786341052948218,-0.005547987171185733,-0.02456897182344488,-0.025212963996659635,0.012808590246549569,-0.030901083647234918,-0.0844774307104099,0.18113399455653603,0.030376284418849184,0.00724877808183507,0.033183453915765077,-0.021274487230654324,-0.008801268963338733,-0.009480251922849002,-0.07070428084568071,0.4792250968865285,0.0038913276587780915,0.022816114830264456,-0.037735313775487556,0.0419389445435923,0.06350080111744938,0.024734059849783593,-0.01695878307118336,-0.08998102640908465,-0.039409227135873096,0.02536072467328936,-0.1593841683916203,0.17194345153561985,0.09513209713158675,-0.13651346050627175,-0.11994449374847957,-0.10241369981887678,0.02890742018196791,0.06772863562295232,-0.4377785355324872,-0.13048662608600675,-0.10026411097249768,0.12959190769103984,0.019024733629081185,-0.10436547965481453,-0.020907058039683568,0.07707474883431108,-0.09008908638298106,0.08781631363119269
d_2011_2019_median_gross_rent,-0.09633782275821638,-0.09633782275821638,-0.09633782275821638,-0.09633782275821638,0.018722254053609087,0.004843558209726081,-0.029205372804207264,-0.009811031290178965,-0.029354182085243187,-0.11542507990453661,0.21124836115371104,0.12630947800100012,0.07559395045593842,-0.06296538154417532,0.060979390427998145,0.15336044482011285,-0.09516397984576545,0.16945222460772283,0.13735716736773385,0.36342776763869145,0.08366206041208851,0.02040174778267156,-0.07111975157595243,0.03466854118366022,0.003410467303387881,-0.033010820751878694,1.0,0.23565974685401772,0.21217403200233562,-0.08550399571907225,0.24176860455768495,-0.032933381562023564,0.017169486239776925,0.06919477351391734,0.016005937134650653,0.12934355507553386,0.10977167383508096,0.28156025843956944,0.06492379022900759,0.03319212092419104,-0.05137709570879041,0.04447741020231231,-0.017356075521794072,-0.0017766988478121531,0.7581780020720481,0.1659301180663803,0.16583335739829985,-0.025944029636763687,0.18616612414883688,-0.03372391930809025,0.017677679613091923,-0.013745076373212687,0.041688457819111666,0.07896325125084062,0.10754301658627644,0.20625980169989938,0.0533631611982728,-0.015795376212776564,-0.034659995325187605,-0.011189535030275932,0.029811345156214506,-0.046262818899550626,0.5767961080943343,0.16746764517010346,0.09298246442367379,-0.09018535788359301,0.12253683731293684,-0.002300977161557556,0.001796586180469558,0.1590083396297525,-0.009255663057728503,-0.006898880300950024,0.19736383017215348,-0.14137293456854477,-0.14379045504938706,0.03330946574488828,0.05972883311163511,0.2823130137923222,0.0736988448675458,0.06294093439385483,-0.1145275942317675,0.11950334497322163,0.21959424202807118,-0.34118288001559033,-0.24447969757616028,0.3552469984117205,-0.17564077067562722,0.0734157916300276,0.18095935717939052,0.05061270963294648
d_2011_2019_median_home_value,-0.24797607528721433,-0.24797607528721433,-0.24797607528721433,-0.24797607528721433,0.08964497403226968,0.060744008634759816,-0.028615297338067072,-0.09118891566395632,-0.017881731622326133,-0.0951938569230249,0.1776365476926376,0.12309766663664115,0.06801355461347455,-0.1271557041040819,0.031279488781375354,0.2299703364727815,0.0542762095860003,0.11340134418942789,0.12483560137091898,0.3128856125698126,0.13725788259525004,-0.09332827847311996,-0.09500328127656522,0.02823870591602474,-0.0056814079007041435,0.023669469246278694,0.23565974685401772,1.0,0.10161704929596162,-0.08051604116434931,0.1957527745898729,-0.0278600818276289,-0.00815860839300858,0.06310388960911664,-0.027596928867408152,0.09175968137738691,0.08766214059372494,0.1966493233616862,0.09835178179894595,-0.07170640203891578,-0.0518943207585386,0.02886384401562631,-0.007827455103306123,0.05061911462779387,0.17730035643973574,0.7034580321398536,0.08627599760476025,-0.036586916474280695,0.1432275853775716,-0.008417321060110691,0.005683084342521538,0.09661797108839358,-0.006403518170630925,0.043965021435969615,0.1155912443931076,0.25257542382636033,0.10485407301162919,-0.051755091480567235,-0.06952479053740025,0.0012226864547816524,0.0028467475764274077,-0.030094384621144533,0.13932719699659224,0.693938558656495,0.0347324040908372,-0.06822623033170336,0.11021230881088377,-0.029505997240718708,-0.01955370102904112,-0.10251634666839349,0.07335277865304292,0.080592329381266,0.12935218386771774,-0.09720647501698719,-0.09316792931935952,0.052347513797517224,-0.10362774136100229,0.19658058476062953,0.1175261258707143,0.19575446235841845,-0.18301368304914392,0.08493425631550441,0.22892993504566544,-0.200575763592857,-0.1519682074588753,0.2265016726714728,-0.2981164327770943,0.17772238751861957,0.09994122141715059,0.26163639720907955
d_2011_2019_percent_households_with_people_under_18,-0.05601819850821603,-0.05601819850821603,-0.05601819850821603,-0.05601819850821603,-0.07366761344488598,-0.07195337595800219,-0.040897992868850735,0.10071923466062217,-0.13765861880575997,-0.1596358081073524,0.03106938958004723,-0.008213563647257194,-0.019239409393231655,0.025150762783773983,0.04762667151077404,0.04190173095056864,-0.06698457220537113,0.27296793781507245,-0.06242875250784235,0.0009467996891695507,-0.03912092240929924,0.07474358075479363,0.1833557387902511,-0.003397482722945806,-0.07978588397966391,-0.05768968363495975,0.21217403200233562,0.10161704929596162,1.0,-0.02538911872423029,-0.03124274798489549,0.0936738000289271,-0.08102899895793683,0.03849781061241317,-0.009492958034236405,0.18098940521624848,-0.037558333687461636,-0.03917442568866959,-0.009318153880997193,0.10012098522503521,0.14201633550506418,0.021298162921434504,-0.07141743898022229,-0.07125172663355932,0.1661155728624639,0.1238055362163243,0.7922904927679517,-0.02345636457178793,0.05424289948798765,0.13641037638594658,-0.13643772985095873,0.004408294189590799,0.0017691318293254963,0.16097617927553398,-0.06487329242203238,0.010806706275555961,-0.07064636575454837,-0.019787203628199884,0.07405954813682837,-0.035872036214471305,-0.01395577220953221,0.009498645466618267,0.11147466114594147,0.03415478337947791,0.455762687853271,-0.003385801995687281,-0.1232247370147855,-0.043477250921023024,0.06227966970701059,0.02174441078351154,0.027803902562615803,-0.04407937194054835,0.27684811057131203,-0.23622953640798536,-0.2104989675566941,0.11791056449961677,0.3242923436699973,0.21351093191145384,0.05017550450981746,0.03967315661835989,0.0331812463309036,0.11291773562003692,0.12841672408681884,-0.550317333788384,-0.0736981789803795,0.22275639781716114,-0.04385858745001637,-0.036766482126487816,0.019032275212746558,0.01536956686577439
d_2011_2019_percent_of_households_in_same_house_year_ago,0.14186140337610936,0.14186140337610936,0.14186140337610936,0.14186140337610936,-0.02044454391537657,0.0040807466039832945,0.0383712821119102,-0.06652328898798003,-0.002403624865076413,0.12239279016562453,-0.018530998355296074,-0.042281978447375246,-0.042712433843146276,-0.08006208114835232,-0.042980667582211016,-0.018959384795156055,-0.005681721254185979,-0.0224569061062388,0.006661211594212982,-0.042808187700100565,-0.027062049949015295,-0.031174275597828198,-0.0023689854357420823,-0.058312910873118344,-0.0521305338781058,0.022945375641098987,-0.08550399571907225,-0.08051604116434931,-0.02538911872423029,1.0,-0.08427664491641727,0.016930037609497517,-0.04465438896306665,0.1055333273829986,-0.0006329327540487642,-0.018914017650737105,0.03094630647241409,0.005449188686361777,-0.04841322024181563,-0.03975100424331451,-0.006298070517611222,-0.03322083393227953,-0.05135772718963026,0.00017290869672249105,-0.0930240411380133,-0.06970325663140604,-0.009361760326943,0.7633889889818064,-0.050385384344064664,-0.0031464008545053954,-0.0255420255522622,0.07398701565674609,0.01121946717336068,-0.00793628479454447,-0.027855129744357148,-0.06904104664033756,0.0445870839242181,0.00497670237346046,0.005142475849820025,-0.04039366211999278,-0.00290807596801747,0.03354270995783982,-0.018190165424795214,-0.04867340197779134,-0.02725946052863368,0.36144903240940734,-0.05643296121676939,0.027613707610518765,-0.024015962083660376,0.006208643178492405,-0.030813332595502257,0.030672647669448612,-0.1547569224600732,0.06274458160759548,0.17147029858161,-0.004078981384963852,-0.16609785118172515,-0.04702378217964025,-0.007239191898783934,0.05185594878162431,-0.04270599648699455,0.00017137452482411683,-0.12028123354547994,0.09767830643474167,-0.5390127170000608,-0.08994144169378591,-0.025523185257715353,0.040173659818214386,0.013116511022013479,0.02317957326220237
d_2011_2019_percent_bachelor_degree_or_higher,-0.16935274375032702,-0.16935274375032702,-0.16935274375032702,-0.16935274375032702,0.1077842545279919,0.08754814420300908,0.00590293859462858,-0.04527249512840155,0.009791681345197374,-0.07597922186201518,0.0893626164816767,0.0735673149988643,0.05275103148259164,-0.039329378126378704,-0.014576564221086491,0.09901011427138533,0.004373060627754819,0.03255132910575935,0.16126353761049572,0.3552291969020759,0.20272284997494677,-0.13486233273069587,-0.1934267287035013,0.040499429069296086,0.009026506856096265,0.019237477070208786,0.24176860455768495,0.1957527745898729,-0.03124274798489549,-0.08427664491641727,1.0,-0.019954802237404444,0.007989197932336722,-0.034211903342908224,-0.027233489442576787,0.0131022149209517,0.10800796916310659,0.2994114008700759,0.1495156208203166,-0.11417941939816312,-0.13361049240328984,0.049079234498677425,-0.0799266542610682,0.03620803560204998,0.18532559311676178,0.08538218404317764,-0.0649341705474314,-0.022380637046195074,0.7765786783981211,-0.0131150899604529,0.021898269971203064,-0.03105885931905623,-0.02839478126605754,0.030387464730691514,0.1534125096878957,0.1610216722952683,0.14267425740654788,-0.060418074744555315,-0.10309100227028006,-0.009556258605717316,0.11799082404954354,-0.019661157989299877,0.12173470555166441,0.19088925145861677,0.04437805410478783,-0.09102270668921868,0.4110075289926174,-0.010612282049500299,-0.017862029605544706,0.0872755919620541,0.018149589507090384,0.01647811578455427,0.07678901068988582,0.02143162028883611,-0.026709558307445667,-0.15844359798510269,-0.026914045873900505,-0.028487524604648665,0.026975725285023837,0.11547650439602922,-0.09787374324374933,-0.05882632599491591,0.1406893106555417,-0.10130968092527995,-0.020975443876532305,-0.14226645018562267,-0.1655003969580218,0.1960132203810878,0.10493538337630487,0.07508442852085855
d_2011_2019_percent_car_commuters,-0.0032468990127948964,-0.0032468990127948964,-0.0032468990127948964,-0.0032468990127948964,0.005753830076553222,0.0017095871484967792,-0.008181644800544945,0.02288502132359795,0.041547730099232585,0.04324843392967238,-0.002638373309265198,0.015015121278345549,0.01887998888531373,0.016545515876390592,-0.0049426583048702965,-0.009098313093625,-0.01693807621734929,0.00979653194314649,-0.017064190998444466,-0.003370018604564068,0.02151074181984505,0.019016672413064026,-0.06447149371804156,0.0006980700165303352,-0.04026642673323233,-0.0068275524665896556,-0.032933381562023564,-0.0278600818276289,0.0936738000289271,0.016930037609497517,-0.019954802237404444,1.0,-0.7061104006106304,0.006652860232278549,-0.27072724317153496,0.01987692020839901,0.0031277745830013888,-0.008902633244569988,0.004960675850902586,-0.003967927223575225,-0.04544992171188614,0.029545091179029523,-0.036426620263508236,0.007746478777855,-0.01203201624080706,-0.008786921800679477,0.08764033180488078,0.004927432052464939,0.025211052230555506,0.7565622082029719,-0.5384230311868161,0.02612840010516861,-0.2501207553618062,-0.011871006427218765,-0.03502423588943662,-0.0002341724126935604,0.03903634851233832,0.037879404526263864,-0.03195273667531241,-0.041599285111655435,-0.006381113879826714,-0.020329174131180024,-0.04366912975656917,-0.01721298531741362,0.02243701298476194,0.017829031079634794,-0.06684551770488499,0.43016971990791153,-0.2349450295758885,-0.017431954181762806,-0.12503846473196267,-0.017195140938518233,-0.024333350957657405,-0.0023183060517903264,0.010321070955675603,0.026588589656946236,-0.027034995049459006,-0.04538044912753281,-0.02693729422270579,-0.012890277810859175,-0.0283590408122833,-0.0031520234113977382,-0.019483552688713015,0.029073839437001092,0.007444947778987176,-0.06221386455719326,-0.24796823149869546,0.22829316113956477,-0.02461525749263871,0.11109697994160381
d_2011_2019_percent_public_transport_commuters,0.02613163647721603,0.02613163647721603,0.02613163647721603,0.02613163647721603,-0.00023921583860964685,0.004940737408273844,0.022576775154628526,-0.05788227526509011,-0.019806811991159218,-0.013939936674416398,0.008450429013668662,0.029493061144471294,0.029359506629203478,-0.01840515806184013,0.015445142835154805,-0.005656715481973229,0.053112081762146886,-0.033836633503975685,0.026237097377262274,-0.028347394492510565,-0.03519822207568161,-0.030488620647947193,0.062383181732753416,-0.0041011263237764614,0.05375120014888253,0.00047461867254661015,0.017169486239776925,-0.00815860839300858,-0.08102899895793683,-0.04465438896306665,0.007989197932336722,-0.7061104006106304,1.0,-0.03429158398482472,0.1570137016446852,-0.036840271351156695,0.007562620080462516,-0.03625062031039394,-0.024079817247718356,-0.04787613234520322,0.06523693209904749,-0.0018666107236506796,0.08201378101090821,-0.019759836022372558,0.01661229625448228,-0.016058969251341825,-0.06852731090927923,-0.05128284642095061,0.007881676322406307,-0.5442320675444124,0.7219367687337989,-0.05842855838700991,0.18774076908194834,-0.0009562330890090918,0.03787994427837472,0.0010759797172853278,-0.028603535645615442,0.019426770756376548,0.001830719580255149,-0.003512841235113426,-0.03295922863759134,0.026891419783420207,0.009262977973848095,0.005125887707569329,-0.03002336635231821,0.008572154564057506,0.0014227296476936552,-0.289920605628116,0.3868150893273948,0.018932463750485733,0.05915875869745089,0.013781825855689241,-0.024347971674255207,0.02722553695334356,0.05456340056420966,-0.06504534824017275,0.07325065081334839,0.0387296391334882,0.01793002710157182,0.0004941237682438317,0.021314014725524674,-0.01660535400038702,-0.031397643020148955,-0.015595547758504916,-0.007876735098811493,0.021328566882478698,0.17543113252601672,-0.294187523726287,0.047265875662955245,-0.08995903732206344
d_2011_2019_percent_public_transport_trips_under_45_min,-0.00255523687552959,-0.00255523687552959,-0.00255523687552959,-0.00255523687552959,0.015821434820271228,0.012021993051448042,-0.0012540112112841616,0.05363853797234138,0.060167046944785314,0.07034055056801226,-0.04047351567582663,-0.02880462296287992,-0.018091985551941494,-0.15838173916212747,-0.0001979347739526461,-0.017767341817146714,-0.004893858042965104,-0.05508794044187233,-0.06171753787210743,-0.0925469152221056,0.04119229128126601,0.07175386138409785,-0.08104005798856148,-0.028877300936351845,0.06587632282159588,-0.09177913588960672,0.06919477351391734,0.06310388960911664,0.03849781061241317,0.1055333273829986,-0.034211903342908224,0.006652860232278549,-0.03429158398482472,1.0,0.037579316755093004,-0.04873568608533972,-0.05958448283814313,0.03848436927399483,-0.0002813558603174545,0.05900362904085758,-0.05042297395519892,0.03183767242850636,-0.01579155341416813,-0.06952554111378234,0.10882248838689094,0.12547507406353786,-0.004916634431980512,0.18986932496523665,0.00043276349224112917,0.03776849131125712,-0.04453160844043436,0.48783088918777745,0.14819046693220764,-0.01638551154042691,-0.03514091706199811,-0.17710796631364903,0.09769231385059017,0.0340013442829627,-0.04996048623518352,-0.0875381340390189,0.10926804994219601,-0.04280296808316878,-0.018448845859971037,-0.061362395082200254,0.06699457793848565,-0.1199717439984495,-0.05540950490216425,-0.04191413783163454,0.012238271455924668,0.580304312017023,0.010657816824844587,-0.03361732361457294,-0.003208344596604321,-0.008122196482870363,-0.005270117934607332,0.016882291696745443,0.04840176350484925,0.043456382541309874,-0.03020303797860592,0.013206083855344004,-0.01719912056310647,0.03020810289173594,0.02691705660812108,0.011829368606012842,-0.18944482014148745,-0.009471559662009146,-0.06391180631749058,-0.008024939290804682,0.12519481889118353,0.1555633463533249
d_2011_2019_percent_car_trips_under_45_min,0.03406662910214349,0.03406662910214349,0.03406662910214349,0.03406662910214349,-0.002097442739381309,0.0006779117056046183,0.0037494914251105216,-0.04686647292899769,-0.007877196777958175,0.06635618183570778,-0.03848232894751095,-0.03613840592523489,-0.029571240829556714,0.0816312161977685,0.017636705985203626,-0.046973091213022324,0.006126255191507643,-0.1192268488518397,-0.13858729630133912,0.01310922814551322,0.0005345209640566863,0.04184665337247009,-0.0081935073699367,-0.03134137849318266,-0.010608359183323618,-0.09767633055221135,0.016005937134650653,-0.027596928867408152,-0.009492958034236405,-0.0006329327540487642,-0.027233489442576787,-0.27072724317153496,0.1570137016446852,0.037579316755093004,1.0,-0.13892573059812602,-0.14937554671525485,-0.011532458097108306,0.01247574089636778,0.03894349244599919,-0.012207307516768852,-0.04736223697628474,-0.01003546579628324,-0.08208116515367193,-0.018680584876907103,0.03011864019562971,-0.031111682293485043,0.003286486449951056,-0.04194932817483603,-0.2267625081367026,0.13014808934337577,0.06416278051424275,0.8601318085253237,0.01392607136446427,-0.05365920565883956,0.03242041246441719,-0.026920342517684208,0.011613730333741648,0.0044783246795040725,0.019457049245221292,-0.0011915947036373203,-0.03584174886006723,0.03410459370071065,-0.04500705624794543,0.029990207895655936,-0.005646762571635501,0.016801999460631097,-0.08664620510428798,0.047259232073677486,-0.030273884962349305,0.32951577209368876,0.022334767831838992,0.02924794496997841,-0.027934283900199263,-0.025416094985722486,0.029168936833187224,0.02663306576227225,-0.005355148090754136,0.017836135343716825,-0.05465748334029817,0.11494201625012693,0.06782833224309791,-0.01857089651599682,-0.00421070224605662,0.022071155480534486,0.03773660916271456,0.1430887365991747,-0.1053708379206457,-0.04621582509279968,-0.807885484687209
d_2011_2016_pop_density,0.012975957461165344,0.012975957461165344,0.012975957461165344,0.012975957461165344,0.02414200092619945,0.02805997649095046,0.000637997593848103,-0.1065842052995049,0.042196343052616735,-0.05851184984646032,0.09406692470503755,0.04916581959513543,0.01927915749245611,-0.02658906418909659,-0.0074119694710827605,0.08980248945917742,0.02009953989412408,0.7468992776019683,0.3527588991940807,-0.03180158902717764,-0.002366118859375727,-0.08454774685623957,0.038658403909854554,0.009366041410578603,-0.007217951436810184,0.26062508660293565,0.12934355507553386,0.09175968137738691,0.18098940521624848,-0.018914017650737105,0.0131022149209517,0.01987692020839901,-0.036840271351156695,-0.04873568608533972,-0.13892573059812602,1.0,0.40454478745351924,-0.06061089810135014,-0.021892733458401,-0.08440780018099192,0.04816307675021018,0.02799558854052562,-0.008213517529654955,0.3019705310218973,0.13781996445497396,0.09837870870933998,0.27366394520573106,-0.02033198053971385,0.0029469543020549925,0.02395208105968167,-0.042938086242771865,-0.045554617714409405,-0.1534727699354005,-0.22599181501650578,0.11853435428331448,0.02404567661359785,0.03781145226583263,-0.017362161469174135,-0.008680338173077135,-0.02670381094829052,0.006790409142043019,-0.07281960907857292,0.03209832255516055,0.016929108508163537,-0.10611307888254896,0.0016506338218376404,0.01428063193449999,-0.005399073031908829,0.01025880641218519,-0.004709379320135913,0.008480871332734514,0.06397385363352225,-0.0499340065457337,0.03360998541411717,0.05850637405619151,-0.0386735624946832,-0.04981455712907878,-0.006335515874627173,0.1202303659640813,0.1421838117268116,-0.1647606608385869,-0.08097176323203512,-0.028573243492961635,-0.0591783532896042,-0.08081306116648605,-0.009030210460390658,-0.13381429782680782,0.15437808082966695,-0.007167421836607075,0.11119837615470761
d_2011_2016_resid_unit_density,-0.07861370717233186,-0.07861370717233186,-0.07861370717233186,-0.07861370717233186,0.036433326139113924,0.07561237393121555,0.07085174582110121,-0.05770078497591041,0.03256409165969029,0.11262034115766577,0.3021663148009232,0.19661249178372425,0.1047041334278885,-0.1783005936820708,-0.05645210676458785,0.14256690633768082,0.10304033130316964,0.41645572972542927,0.8457000443989806,0.16661310626758022,0.009123744323446937,-0.06989441963322046,-0.03631432017973317,0.012877221656815546,0.045382124829431575,0.029930549828961914,0.10977167383508096,0.08766214059372494,-0.037558333687461636,0.03094630647241409,0.10800796916310659,0.0031277745830013888,0.007562620080462516,-0.05958448283814313,-0.14937554671525485,0.40454478745351924,1.0,0.13751305966033933,-0.007725909410210794,-0.07204985162587418,-0.0181319172313555,0.01163450628958395,0.035358333057538,0.017403433261451086,0.13771323752414663,0.07048093370918757,-0.03959369096630944,0.031972714913637644,0.09205113212431869,0.007042365688530565,-0.017752432375102004,-0.04707640305298376,-0.08628284791676825,0.07602726563958323,0.24524811250013986,0.08045187284199255,0.03359353708630213,-0.011471820942578276,-0.02622081297920657,0.0023520988921015363,0.020223775912589136,0.01765603450366652,0.0022186914385106497,0.049355075119921765,-0.0038359265577444807,-0.0024925406769357636,0.026330629800799487,-0.006380479856696652,0.03431772870788574,-0.007322308548662519,-0.018907742191111118,0.04683561946269403,-0.04905989853150531,0.041879264585080775,0.08421845603568552,-0.057855657204550846,-0.08940438371943131,0.04549578174860157,0.04835034013021222,0.17762750099401167,-0.08185908918355206,-0.09413094617050265,-0.010495659919175795,-0.05603621083158842,-0.14757497318453433,0.0321101807558221,-0.1872748163784297,0.16119214627619416,0.034649881318876814,0.13916461377924277
d_2011_2016_per_capita_income,-0.1571771257265927,-0.1571771257265927,-0.1571771257265927,-0.1571771257265927,0.018673064798627174,0.005808601381435899,-0.009293632841590752,0.004093348766461588,-0.03290014306603514,-0.08869196900073283,0.12356152729466033,0.1004575111630594,0.06942993188104121,-0.16599772646614594,-0.06474168020665752,0.1577682982136314,0.00872700675675645,0.003184147559837188,0.16366032318852433,0.7326382052516022,0.08458513650316793,0.03852566302409903,-0.12459852513120595,0.0008984783645105642,0.04384641906442542,-0.03993863441562889,0.28156025843956944,0.1966493233616862,-0.03917442568866959,0.005449188686361777,0.2994114008700759,-0.008902633244569988,-0.03625062031039394,0.03848436927399483,-0.011532458097108306,-0.06061089810135014,0.13751305966033933,1.0,0.09910588631470972,0.019704331146618705,-0.13576302431616982,0.010483772864672228,0.0299236555013312,0.005527382441941366,0.24688706324861645,0.1887596863671419,-0.08860892354749625,0.041081396978822356,0.3209554078809126,0.011850384017013056,-0.03843696034441184,-0.07454921304844554,-0.052872717104950215,0.0846223482658311,0.1196683360033154,-0.10305887078390157,-0.023456443411497004,0.03584089601603632,0.002928509089904325,-0.01444212687223158,0.02355530138690167,-0.06106583171925299,0.08287930205294848,0.10831412161443764,0.06750542362274034,-0.05623544040694454,0.02721872062243971,-0.035805289132164325,0.011042290036344023,0.23664668542364992,0.04580943665941718,-0.007174714726764086,0.14342320605984707,-0.08601969412806809,-0.06459980861421243,-0.041160478118723025,-0.0124622673028944,0.061990834718391855,0.04070686088966923,0.10546844502659568,-0.17570158362122082,0.0979333969490059,0.18152348588603454,-0.18484488099574017,-0.21749905006522843,0.1927417436474998,-0.18644717042724562,0.07224479497041761,0.2756005551824148,0.07869146615887061
